"1", "", ""
"3", "", ""
"4", "", ""
"4356", "Zvyšuje vaše poškození s jednoručními meči o $s1.", ""
"4357", "Zvyšuje vaše poškození s jednoručními meči o $s1.", ""
"4358", "Zvyšuje vaše poškození s jednoručními meči o 1.", ""
"4359", "Zvyšuje vaše poškození s jednoručními meči o 1.", ""
"4360", "Zvyšuje vaše poškození s jednoručními meči o 1.", ""
"4361", "Zvyšuje vaše poškození s jednoručními meči o 1.", ""
"4362", "Zvyšuje vaše poškození s jednoručními meči o 1.", ""
"4363", "Zvyšuje vaše poškození s jednoručními meči o 1.", ""
"4364", "Zvyšuje vaše poškození s jednoručními meči o 2.", ""
"4365", "Zvyšuje vaše poškození s jednoručními meči o 2.", ""
"4366", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4367", "Zvyšuje vaše poškození s jednoručními palcáty o 1.", ""
"4368", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4369", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4370", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4371", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4372", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4373", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4374", "Zvyšuje vaše poškození s jednoručními palcáty o $s1.", ""
"4375", "Zvyšuje vaše poškození s jednoručními palcáty o 1.", ""
"4376", "Zvyšuje vaše poškození s jednoručními palcáty o 1.", ""
"4377", "Zvyšuje vaše poškození s jednoručními palcáty o 1.", ""
"4378", "Zvyšuje vaše poškození s jednoručními palcáty o 1.", ""
"4379", "Zvyšuje vaše poškození s jednoručními palcáty o 1.", ""
"4380", "Zvyšuje vaše poškození s jednoručními palcáty o 2.", ""
"4381", "Zvyšuje vaše poškození s jednoručními palcáty o 2.", ""
"4382", "Zvyšuje vaše poškození pomocí dýk o $s1.", ""
"4383", "Zvyšuje vaše poškození s dýkami o 1.", ""
"4384", "Zvyšuje vaše poškození pomocí dýk o $s1.", ""
"4385", "Zvyšuje vaše poškození pomocí dýk o $s1.", ""
"4386", "Zvyšuje vaše poškození pomocí dýk o $s1.", ""
"4387", "Zvyšuje vaše poškození pomocí dýk o $s1 a dává 1% šanci vykrvácet cíl na 90 poškození během 10 sekund.", ""
"4388", "Zvyšuje vaše poškození pomocí dýk o $s1 a dává 1% šanci vykrvácet cíl na 90 poškození během 10 sekund.", ""
"4389", "Zvyšuje vaše poškození pomocí dýk o $s1 a dává 1% šanci na vykrvácení cíle na 180 poškození během 10 sekund.", ""
"4390", "Zvyšuje vaše poškození pomocí dýk o $s1 a dává 1% šanci vykrvácet cíl na 180 poškození během 10 sekund.", ""
"4391", "Zvyšuje vaše poškození s dýkami o 1.", ""
"4392", "Zvyšuje vaše poškození s dýkami o 1.", ""
"4393", "Zvyšuje vaše poškození s dýkami o 2.", ""
"4394", "Zvyšuje vaše poškození pomocí dýk o 2 a dává 1% šanci vykrvácet cíl na 90 poškození během 10 sekund.", ""
"4395", "Zvyšuje vaše poškození dýkami o 2.", ""
"4396", "Zvyšuje vaše poškození pomocí dýk o 3 a dává 1% šanci vykrvácet cíl na 180 poškození během 10 sekund.", ""
"4397", "Zvyšuje vaše poškození dýkami o 3.", ""
"4398", "Zvyšuje hodnocení útoku s obouručními sekerami o $s1.", ""
"4399", "Zvyšuje hodnocení útoku s dvouručními sekerami o 3.", ""
"4400", "Zvyšuje hodnocení útoku s obouručními sekerami o $s1.", ""
"4401", "Zvyšuje hodnocení útoku s dvouručními sekerami o 3.", ""
"4402", "Zvyšuje hodnocení vašeho útoku s obouručními palcáty o $s1.", ""
"4403", "Zvyšuje hodnocení útoku s obouručními palcáty o 3.", ""
"4404", "Zvyšuje hodnocení útoku s obouručními palcáty o 3.", ""
"4405", "Zvyšuje hodnocení útoku s obouručními palcáty o $s1.", ""
"4406", "Zvyšuje hodnocení vašeho útoku s obouručními meči o $s1.", ""
"4407", "Zvyšuje vaše hodnocení útoku s obouručními meči o 3.", ""
"4408", "Zvyšuje hodnocení útoku s obouručními meči o $s1.", ""
"4409", "Zvyšuje vaše hodnocení útoku s obouručními meči o 3.", ""
"4410", "Zvyšuje hodnocení vašeho útoku pomocí Staves o $s1.", ""
"4411", "Zvyšuje vaše hodnocení útoku s Stavem o 3.", ""
"4412", "Zvyšuje hodnocení vašeho útoku pomocí Staves o $s1.", ""
"4413", "Zvyšuje vaše hodnocení útoku s Stavem o 3.", ""
"4414", "Zvyšuje vaši šanci na parry s obouručními sekerami o 2%.", ""
"4415", "Zvyšuje vaši šanci na parry s obouruční sekerou o 2%.", ""
"4416", "Zvyšuje vaši šanci na parry s obouručními sekerami o 4%.", ""
"4417", "Zvyšuje vaši šanci na parry s obouručními sekerami o 5%.", ""
"4418", "Zvyšuje vaši šanci získat kritický bod s obouručními meči o $s1%.", ""
"4419", "Zvyšuje vaši šanci na kritický zásah obouručním mečem o 2%.", ""
"4420", "Zvyšuje vaši šanci získat kritický bod s obouručními meči o $s1%.", ""
"4421", "Zvyšuje vaši šanci získat kritický úder s Obou-Ručními Meči o $s1%.", ""
"4422", "Zvyšuje vaši šanci na kritický zásah obouručním mečem o 2%.", ""
"4423", "Zvyšuje šanci dát kritický zásah s Obouručním Mečem o 1%.", ""
"4424", "Zvyšuje vaši šanci na odražení obouruční sekerou o 2%.", ""
"4425", "Naučí vašeho ochočeného pavouka schopnost Spider Poison. Spider Poison uděluje v průběhu času poškození nepříteli. Vyžaduje: Domácí mazlíček úrovně 13+", ""
"4426", "Zvyšuje vaši šanci na parry s obouručními palcáty o 2%.", ""
"4427", "Zvyšuje vaši šanci na parry s obouručním palcátem o 2%.", ""
"4428", "Zvyšuje vaši šanci na parry s obouručními palcáty o 4%.", ""
"4429", "Zvyšuje vaši šanci na parry s obouručními palcáty o 5%.", ""
"4430", "Zvyšuje vaši šanci na parry s obouručním palcátem o 2%.", ""
"4431", "Zvyšuje vaši šanci na parry s obouručním palcátem o 1%.", ""
"4433", "Zvyšuje vaši šanci na kritický stav se všemi zbraněmi na blízko o $s1%.", ""
"4434", "Zvyšuje vaši šanci na kritický stav se všemi zbraněmi na blízko o 2%.", ""
"4435", "Zvyšuje vaši šanci na kritický stav se všemi zbraněmi na blízko o $s1%.", ""
"4436", "Udělí 10 ohnivého poškození každému, kdo tě udeří v boji z blízka.", ""
"4437", "Zvyšuje vaši šanci na kritický stav se všemi zbraněmi na blízko o $s1%.", ""
"4438", "Zvyšuje vaši šanci na kritický stav se všemi zbraněmi na blízko o 2%.", ""
"4439", "Zvyšuje vaši šanci na kritický stav se všemi zbraněmi na blízko o 2%.", ""
"4440", "Zvyšuje vaše poškození s obouručními sekerami o $s1.", ""
"4441", "Zvyšuje vaše poškození s obouručními sekerami o 1.", ""
"4442", "Zvyšuje vaše poškození s obouručními sekerami o $s1.", ""
"4443", "Zvíší tvůj útok s Obouručními Sekerami o $s1.", ""
"4444", "Zvyšuje vaše poškození s obouručními sekerami o $s1.", ""
"4445", "Zvyšuje vaše poškození s obouručními sekerami o $s1.", ""
"4446", "Zvyšuje vaše poškození s obouručními sekerami o $s1.", ""
"4447", "Zvyšuje vaše poškození s obouručními sekerami o $s1.", ""
"4448", "Zvyšuje vaše poškození s obouručními sekerami o $s1.", ""
"4449", "Zvyšuje vaše poškození s obouručními sekerami o 1.", ""
"4450", "Zvyšuje vaše poškození s obouručními sekerami o 2.", ""
"4451", "Zvyšuje vaše poškození s obouručními sekerami o 2.", ""
"4452", "Zvyšuje vaše poškození s obouručními sekerami o 2.", ""
"4453", "Zvyšuje vaše poškození s obouručními sekerami o 2.", ""
"4454", "Zvyšuje tvé poškození s obouručnými sekerami o 3", ""
"4455", "Zvyšuje tvé poškození s obouručnými sekerami o 3", ""
"4456", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4457", "Zvyšuje vaše poškození s obouručními meči o 1.", ""
"4458", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4459", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4460", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4461", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4462", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4463", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4464", "Zvyšuje vaše poškození s obouručními meči o $s1.", ""
"4465", "Zvyšuje vaše poškození s obouručními meči o 1.", ""
"4466", "Zvyšuje vaše poškození s obouručními meči o 2.", ""
"4467", "Zvyšuje vaše poškození s obouručními meči o 2.", ""
"4468", "Zvyšuje vaše poškození s obouručními meči o 2.", ""
"4469", "Zvyšuje vaše poškození s obouručními meči o 2.", ""
"4470", "Zvyšuje vaše poškození s obouručními meči o 3.", ""
"4471", "Zvyšuje vaše poškození s obouručními meči o 3.", ""
"4472", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4473", "Zvyšuje vaše poškození s obouručními palcáty o 1.", ""
"4474", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4475", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4476", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4477", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4478", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4479", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4480", "Zvyšuje vaše poškození s obouručními palcáty o $s1.", ""
"4481", "Zvyšuje vaše poškození s obouručními palcáty o 1.", ""
"4482", "Zvyšuje vaše poškození s obouručními palcáty o 2.", ""
"4483", "Zvyšuje vaše poškození s obouručními palcáty o 2.", ""
"4484", "Zvyšuje vaše poškození s obouručními palcáty o 2.", ""
"4485", "Zvyšuje vaše poškození s obouručními palcáty o 2.", ""
"4486", "Zvyšuje vaše poškození s obouručními palcáty o 3.", ""
"4487", "Zvyšuje vaše poškození s obouručními palcáty o 3.", ""
"4488", "Zvyšuje vaše poškození s Stavem o $s1.", ""
"4489", "Zvyšuje vaše poškození s Stavem o 1.", ""
"4490", "Zvyšuje vaše poškození s Staves o $s1.", ""
"4491", "Zvyšuje vaše poškození s Staves o $s1.", ""
"4492", "Zvyšuje vaše poškození s Staves o $s1.", ""
"4493", "Zvyšuje vaše poškození s Stavem o $s1 a dává 2% šanci omráčit cíl na 5 sekund.", ""
"4494", "Zvyšuje vaše poškození s Stavem o $s1 a dává 2% šanci omráčit cíl na 5 sekund.", ""
"4495", "Zvyšuje vaše poškození s Stavem o $s1 a dává 2% šanci omráčit cíl na 8 sekund.", ""
"4496", "Zvyšuje vaše poškození s Stavem o $s1 a dává 2% šanci omráčit cíl na 5 sekund.", ""
"4497", "Zvyšuje vaše poškození s Stavem o 2.", ""
"4498", "Zvyšuje vaše poškození s Stavem o 2.", ""
"4499", "Zvyšuje vaše poškození s Stavem o 3.", ""
"4500", "Zvyšuje vaše poškození s Stavem o 3 a dává 2% šanci omráčit cíl na 5 sekund.", ""
"4501", "Zvyšuje vaše poškození s Stavem o 3.", ""
"4502", "Zvyšuje vaše poškození s Stavem o 4 a dává 2% šanci omráčit cíl na 8 sekund.", ""
"4503", "Zvyšuje vaše poškození s Stavem o 4.", ""
"4504", "", ""
"4505", "", ""
"4506", "Propustí Yenniku z jeho vězení", ""
"4507", "", "Posmívají se."
"4508", "", ""
"4509", "Naučí tě, jak vyrobit odbarvený léčivý lektvar.", ""
"4511", "Posune skřítka mimo fázi světa, což ho udělá neútočitelným, pokud ovšem nezaútočí on sám.", "Neútočitelný."
"4512", "Přidává šanci stát se neviditelným při zásahu.", ""
"4513", "Snižuje šanci cíle zasáhnout o $s1 na $d.", ""
"4514", "Zrychlí sesilatelovy útoky o $s2% a jeho pohyb o $s3% na $d., ale také způsobí $s1 Stínové poškození sesilateli každých $t1 sec.", "$s1 Poškození stínem způsobené každou $t1 sekundu. Rychlost útoku zvýšena o $s2%. Rychlost pohybu zvyšena o $s3%."
"4517", "Obnoví 12 many za minutu.", ""
"4518", "Obnoví 24 many za minutu.", ""
"4519", "Obnoví 36 many za minutu.", ""
"4520", "Útočí na všechny nepřátele před Infernalem a způsobuje normální poškození plus $s1.", ""
"4521", "Zvyšuje rychlost regenerace many.", ""
"4522", "Zvyšuje rychlost regenerace many.", ""
"4523", "Zvyšuje rychlost regenerace many.", ""
"4524", "", ""
"4525", "Když Infernal utrpí poškození, má 15% šanci, že vzplane a způsobí poškození všem, kteří ho udeří na $d.", ""
"4526", "Odhání $s1 nepřátelské efekty na přátelské cíle a $s1 pozitivní efekty na nepřátelské cíle z cílů vedle pekelníků.", ""
"4527", "Zvyšuje vaše brnění o $s1.", ""
"4528", "Zvyšuje vaše brnění o $s1.", ""
"4529", "Zvyšuje vaše brnění o $s1.", ""
"4530", "Zvyšuje vaše brnění o $s1.", ""
"4531", "Zvyšuje vaše brnění o $s1.", ""
"4532", "Zvyšuje vaše brnění o $s1.", ""
"4533", "Zvyšuje vaše brnění o $s1.", ""
"4534", "Zvyšuje vaše brnění o $4530s1.", ""
"4535", "Zvyšuje vaše brnění o $4531s1.", ""
"4536", "Zvyšuje vaše brnění o $4532s1.", ""
"4537", "Zvyšuje vaše brnění o $4533s1.", ""
"4538", "Omráčí succubus a cíl pro $d, přičemž během té doby ukradne cíli $o1 zdraví.", "$s1 zdraví se každou $t1 sekundu vyloupne."
"4539", "Zvyšuje poškození, které Infernal způsobí, o $s1, ale snižuje jeho rychlost útoku o $s2 % na $d.", ""
"4540", "Zvýšit Holy odpor o $s1.", ""
"4541", "Zvýšit svatý odpor o $s1.", ""
"4542", "Zvýšit odpor Holy o $s1 a dává $s2% šanci na odraz nepřátelských svatých kouzel zpět na sesilatele.", ""
"4543", "Zvýšit odpor Holy o $s1 a dává $s2% šanci na odraz nepřátelských svatých kouzel zpět na sesilatele.", ""
"4544", "Zvýšit odpor Holy o $s1 a dává $s2% šanci na odraz nepřátelských svatých kouzel zpět na sesilatele.", ""
"4545", "Zvýšit odpor Holy o $s1 a dává $s2% šanci na odraz nepřátelských svatých kouzel zpět na sesilatele.", ""
"4546", "Zvýšit svatý odpor o $s1.", ""
"4547", "Zvýšit požární odolnost o $s1.", ""
"4548", "Zvýšit přírodní odolnost o $s1.", ""
"4549", "Zvýšit mrazuvzdornost o $s1.", ""
"4550", "Zvýšit odolnost stínu o $s1.", ""
"4551", "Zvýšit požární odolnost o $s1.", ""
"4552", "Zvýšit požární odolnost o $s1.", ""
"4553", "Zvyšte ohnivou odolnost o $s1 a dáváte $s2% šanci na odraz nepřátelských ohnivých kouzel zpět na sesilatele.", ""
"4554", "Zvyšte ohnivou odolnost o $s1 a dáváte $s2% šanci na odraz nepřátelských ohnivých kouzel zpět na sesilatele.", ""
"4555", "Zvyšte ohnivou odolnost o $s1 a dáváte $s2% šanci na odraz nepřátelských ohnivých kouzel zpět na sesilatele.", ""
"4556", "Zvyšte ohnivou odolnost o $s1 a dává $s2% šanci na odraz nepřátelských ohnivých kouzel zpět na sesilatele.", ""
"4557", "Zvýšit požární odolnost o $s1.", ""
"4558", "Zvýšit přírodní odolnost o $s1.", ""
"4559", "Zvýšit přírodní odolnost o $s1.", ""
"4560", "Zvyšuje odolnost přírody o $s1 a dává $s2% šanci, že odrazí nepřátelská kouzla přírody zpět na sesilatele.", ""
"4561", "Zvyšuje odolnost přírody o $s1 a dává $s2% šanci, že odrazí nepřátelská kouzla přírody zpět na sesilatele.", ""
"4562", "Zvyšuje odolnost přírody o $s1 a dává $s2% šanci, že odrazí nepřátelská kouzla přírody zpět na sesilatele.", ""
"4563", "Zvyšuje odolnost přírody o $s1 a dává $s2% šanci, že odrazí nepřátelská kouzla přírody zpět na sesilatele.", ""
"4564", "Zvýšit přírodní odolnost o $s1.", ""
"4565", "Zvýšit mrazuvzdornost o $s1.", ""
"4566", "Zvýšit mrazuvzdornost o $s1.", ""
"4567", "Zvyšte mrazuvzdornost o $s1 a dává $s2% šanci, že odrazí nepřátelská Frost kouzla zpět na sesilatele.", ""
"4568", "Zvyšuje mrazuvzdornost o $s1 a dává $s2% šanci, že odrazí nepřátelská Frost kouzla zpět na sesilatele.", ""
"4569", "Zvyšuje mrazuvzdornost o $s1 a dává $s2% šanci, že odrazí nepřátelská Frost kouzla zpět na sesilatele.", ""
"4570", "Zvyšuje mrazuvzdornost o $s1 a dává $s2% šanci, že odrazí nepřátelská Frost kouzla zpět na sesilatele.", ""
"4571", "Zvýšit mrazuvzdornost o $s1.", ""
"4572", "Zvýšit odolnost stínu o $s1.", ""
"4573", "Zvýšit odolnost stínu o $s1.", ""
"4574", "Zvýšit odolnost stínu o $s1 a dává $s2% šanci na odraz nepřátelských stínových kouzel zpět na sesilatele.", ""
"4575", "Zvýšit odolnost stínu o $s1 a dává $s2% šanci na odraz nepřátelských stínových kouzel zpět na sesilatele.", ""
"4576", "Zvýšit odolnost stínu o $s1 a dává $s2% šanci na odraz nepřátelských stínových kouzel zpět na sesilatele.", ""
"4577", "Zvýšit odolnost stínu o $s1 a dává $s2% šanci na odraz nepřátelských stínových kouzel zpět na sesilatele.", ""
"4578", "Zvýšit odolnost stínu o $s1.", ""
"4579", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4580", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4581", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4582", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4583", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4584", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4585", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4586", "Zvýšit odolnost vůči všem typům kouzel o $s1.", ""
"4587", "Zvýšit odolnost vůči všem typům kouzel o 1.", ""
"4588", "Zvýšit odolnost vůči všem typům kouzel o 1.", ""
"4589", "Zvýšit odolnost vůči všem typům kouzel o 1.", ""
"4590", "Zvýšit odolnost vůči všem typům kouzel o 1.", ""
"4591", "Zvýšit odolnost vůči všem typům kouzel o 1.", ""
"4592", "Zvýšit odolnost vůči všem typům kouzel o 1.", ""
"4593", "Zvýšit odolnost vůči všem typům kouzel o 1.", ""
"4594", "Zvýšit svatý odpor o 4.", ""
"4595", "Zvýšit svatý odpor o 4.", ""
"4596", "Zvyšte Holy odpor o 4 a dáváte 3% šanci na odraz nepřátelských svatých kouzel zpět na sesilatele.", ""
"4597", "Zvýšit svatý odpor o 4.", ""
"4598", "Zvyšte Holy odpor o 4 a dává 5% šanci na odraz nepřátelských svatých kouzel zpět na sesilatele.", ""
"4599", "Zvýšit svatý odpor o 4.", ""
"4600", "Zvýšit svatý odpor o 4.", ""
"4601", "Zvýšit požární odolnost o 4.", ""
"4602", "Zvýšit požární odolnost o 4.", ""
"4603", "Zvyšte ohnivou odolnost o 4 a dáváte 3% šanci na odraz nepřátelských ohnivých kouzel zpět na sesilatele.", ""
"4604", "Zvýšit požární odolnost o 4.", ""
"4605", "Zvyšte ohnivou odolnost o 4 a dáváte 5% šanci na odraz nepřátelských ohnivých kouzel zpět na sesilatele.", ""
"4606", "Zvýšit požární odolnost o 4.", ""
"4607", "Zvýšit požární odolnost o 4.", ""
"4608", "Zvýšení přirozené odolnosti o 4.", ""
"4609", "Zvýšení přirozené odolnosti o 4.", ""
"4610", "Zvýšení odolnosti přírody o 4 a dává 3% šanci na odraz nepřátelských kouzel přírody zpět na sesilatele.", ""
"4611", "Zvýšení přirozené odolnosti o 4.", ""
"4612", "Zvyšte odolnost přírody o 4 a dáváte 5% šanci na odraz nepřátelských kouzel přírody zpět na sesilatele.", ""
"4613", "Zvýšení přirozené odolnosti o 4.", ""
"4614", "Zvýšení přirozené odolnosti o 4.", ""
"4615", "Zvýšit mrazuvzdornost o 4.", ""
"4616", "Zvýšit mrazuvzdornost o 4.", ""
"4617", "Zvyšte mrazuvzdornost o 4 a dáváte 3% šanci na odraz nepřátelských mrazivých kouzel zpět na sesilatele.", ""
"4618", "Zvýšit mrazuvzdornost o 4.", ""
"4619", "Zvyšte mrazuvzdornost o 4 a dává 5% šanci na odraz nepřátelských mrazivých kouzel zpět na sesilatele.", ""
"4620", "Zvýšit mrazuvzdornost o 4.", ""
"4621", "Zvýšit mrazuvzdornost o 4.", ""
"4622", "Zvýšit odolnost stínu o 4.", ""
"4623", "Zvýšit odolnost stínu o 4.", ""
"4624", "Zvyšte odolnost stínu o 4 a dáváte 3% šanci na odraz nepřátelských stínových kouzel zpět na sesilatele.", ""
"4625", "Zvýšit odolnost stínu o 4.", ""
"4626", "Zvyšte odolnost stínu o 4 a dáváte 5% šanci na odraz nepřátelských stínových kouzel zpět na sesilatele.", ""
"4627", "Zvýšit odolnost stínu o 4.", ""
"4628", "Zvýšit odolnost stínu o 4.", ""
"4629", "Způsobuje $o1 požární poškození všem nepřátelům v oblasti působení nad $d.", ""
"4630", "", ""
"4631", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4632", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4633", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4634", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4635", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4636", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4637", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4638", "Zvyšuje poškození způsobené zvířatům kouzly nebo fyzickými útoky o 3.", ""
"4639", "Zvyšuje poškození způsobené zvířatům kouzly nebo fyzickými útoky o 3.", ""
"4640", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o 4.", ""
"4641", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o 4.", ""
"4642", "Zvyšuje poškození způsobené zvířatům kouzly nebo fyzickými útoky o 5.", ""
"4643", "Zvyšuje poškození způsobené zvířatům pomocí kouzel nebo fyzických útoků o 6.", ""
"4644", "Zvyšuje poškození způsobené zvířatům kouzly nebo fyzickými útoky o 3.", ""
"4645", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4646", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4647", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4648", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4649", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4650", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4651", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4652", "Zvyšuje poškození způsobené démonům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4653", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 4.", ""
"4654", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 4.", ""
"4655", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 4.", ""
"4656", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 5.", ""
"4657", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 5.", ""
"4658", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 6.", ""
"4659", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 3.", ""
"4660", "Zvyšuje poškození způsobené démonům kouzly nebo fyzickými útoky o 3.", ""
"4661", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4662", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4663", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4664", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4665", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4666", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4667", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4668", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4669", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o 4.", ""
"4670", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o 4.", ""
"4671", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o 4.", ""
"4672", "Zvyšuje poškození způsobené drakům kouzly nebo fyzickými útoky o 5.", ""
"4673", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o 5.", ""
"4674", "Zvyšuje poškození způsobené drakům kouzly nebo fyzickými útoky o 6.", ""
"4675", "Zvyšuje poškození způsobené drakům pomocí kouzel nebo fyzických útoků o 3.", ""
"4676", "Zvyšuje poškození způsobené drakům kouzly nebo fyzickými útoky o 3.", ""
"4678", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4679", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o 4.", ""
"4680", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4681", "Zvyšuje poškození způsobené elementálům kouzly nebo fyzickými útoky o $s1.", ""
"4683", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4684", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4685", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4687", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4688", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4689", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o 4.", ""
"4690", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o 4.", ""
"4691", "Zvyšuje poškození způsobené elementálům kouzly nebo fyzickými útoky o 5.", ""
"4692", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o 5.", ""
"4693", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o 6.", ""
"4694", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o 3.", ""
"4695", "Zvyšuje poškození způsobené elementálům pomocí kouzel nebo fyzických útoků o 3.", ""
"4697", "Zvyšuje poškození způsobené obrům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4698", "Zvyšuje poškození způsobené obrům kouzly nebo fyzickými útoky o 4.", ""
"4699", "Zvyšuje poškození způsobené obrům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4700", "Zvyšuje poškození způsobené obrům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4701", "Zvyšuje poškození způsobené obrům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4702", "Zvyšuje poškození způsobené obrům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4703", "Zvyšuje poškození způsobené obrům pomocí kouzel nebo fyzických útoků o $s1.", ""
"4705", "Zvyšuje poškození způsobené obrům pomocí kouzel nebo fyzických útoků o $s1.", ""
